x,y,beta,gama,rx,ry
9,27,1.20977,0.527525,0.203129,0.612272
9,28,1.16181,0.468778,0.195623,0.609863
9,29,1.11897,0.410927,0.18918,0.608809
9,30,1.08095,0.354797,0.1843,0.608347
9,31,1.04753,0.302576,0.179836,0.608679
9,32,1.01761,0.253502,0.17575,0.609531
9,33,0.992021,0.206865,0.172535,0.611279
9,34,0.971005,0.165457,0.169662,0.613649
9,35,0.95812,0.132592,0.16841,0.616777
10,0,2.01346,2.7076,0.398211,0.354299
10,1,2.0255,2.67045,0.395,0.361414
10,2,2.04512,2.60485,0.389385,0.37394
10,3,2.06538,2.52047,0.382558,0.390106
10,4,2.0819,2.4269,0.375516,0.408052
10,5,2.09259,2.33877,0.369562,0.42497
10,6,2.10328,2.24516,0.367205,0.444317
10,7,2.11124,2.14167,0.365272,0.465645
10,8,2.11519,2.03411,0.365137,0.487753
10,9,2.11219,1.91871,0.366194,0.510955
10,10,2.10273,1.78983,0.369023,0.536352
10,11,2.0869,1.65528,0.37178,0.562316
10,12,2.06741,1.53236,0.374598,0.585205
10,13,2.04612,1.43295,0.375079,0.60301
10,14,2.02156,1.36694,0.373263,0.613312
10,15,1.9884,1.30365,0.369367,0.620993
10,16,1.9416,1.23135,0.362037,0.628182
10,17,1.88116,1.15395,0.350601,0.634002
10,18,1.81013,1.07391,0.335612,0.638462
10,19,1.7372,1.00054,0.31912,0.640962
10,20,1.67101,0.935174,0.304236,0.642278
10,21,1.61314,0.876317,0.291801,0.642778
10,22,1.55799,0.819678,0.280354,0.642359
10,23,1.50015,0.759441,0.2688,0.640941
10,24,1.44491,0.700582,0.258481,0.638737
10,25,1.38924,0.63936,0.248221,0.636583
10,26,1.3359,0.578233,0.238522,0.634952
10,27,1.2847,0.516498,0.230256,0.63292
10,28,1.23763,0.455816,0.222848,0.631763
10,29,1.19568,0.397859,0.216674,0.631267
10,30,1.15731,0.342523,0.211092,0.631205
10,31,1.12323,0.29391,0.205287,0.631492
10,32,1.09057,0.247464,0.200309,0.63108
10,33,1.06024,0.20496,0.194531,0.631345
10,34,1.03325,0.168466,0.189184,0.631317
10,35,1.01793,0.143186,0.186476,0.632441
11,0,1.97471,2.72771,0.399073,0.348748
11,1,1.99569,2.67686,0.394449,0.358578
11,2,2.0177,2.60112,0.387416,0.37274
11,3,2.03976,2.50605,0.379471,0.390866
11,4,2.05792,2.40525,0.371473,0.410091
11,5,2.06999,2.31296,0.365882,0.428096
11,6,2.07877,2.21918,0.362828,0.447091
11,7,2.08561,2.11502,0.361336,0.46848
11,8,2.08892,2.00123,0.361599,0.491784
11,9,2.08764,1.87623,0.363762,0.517112
11,10,2.08234,1.74037,0.367988,0.544348
11,11,2.07436,1.60387,0.373527,0.571418
11,12,2.06555,1.48584,0.378953,0.594584
11,13,2.05572,1.39985,0.381836,0.611143
11,14,2.03661,1.34149,0.381983,0.620075
11,15,2.00814,1.28094,0.379717,0.628039
11,16,1.96955,1.216,0.374591,0.635301
11,17,1.92071,1.15013,0.365941,0.641061
11,18,1.8614,1.08249,0.353636,0.645317
11,19,1.79422,1.01471,0.33856,0.647937
11,20,1.72768,0.946734,0.323861,0.650235
11,21,1.67097,0.884367,0.312149,0.65252
11,22,1.61952,0.825321,0.302458,0.65359
11,23,1.56563,0.761265,0.293141,0.653712
11,24,1.51525,0.698358,0.285046,0.653791
11,25,1.46424,0.634948,0.276656,0.653558
11,26,1.41261,0.571149,0.267918,0.653143
11,27,1.36252,0.507255,0.259755,0.652715
11,28,1.31618,0.445286,0.252543,0.652511
11,29,1.27459,0.387269,0.246183,0.652703
11,30,1.23632,0.331713,0.241009,0.652653
11,31,1.20108,0.284134,0.234893,0.65256
11,32,1.16653,0.242846,0.228124,0.651343
11,33,1.13103,0.206025,0.219695,0.649563
11,34,1.10021,0.174729,0.21221,0.64793
11,35,1.07982,0.153926,0.207234,0.646938
12,0,1.96981,2.69253,0.394559,0.354019
12,1,1.98188,2.64859,0.39039,0.362206
12,2,2.00083,2.57113,0.383281,0.376673
12,3,2.02132,2.47353,0.374867,0.395122
12,4,2.0387,2.37165,0.366764,0.414554
12,5,2.0509,2.27631,0.360682,0.433142
12,6,2.05727,2.18241,0.357659,0.452073
12,7,2.06212,2.07953,0.35617,0.473071
12,8,2.0649,1.96662,0.356893,0.496226
12,9,2.06529,1.84062,0.359975,0.521975
12,10,2.06411,1.70529,0.365532,0.549542
12,11,2.06333,1.57179,0.37349,0.57665
12,12,2.06417,1.45936,0.381634,0.59964
12,13,2.06756,1.38142,0.388242,0.61585
12,14,2.04748,1.32076,0.388718,0.625321
12,15,2.02194,1.26053,0.387755,0.633759
12,16,1.98936,1.19992,0.384376,0.641347
12,17,1.95053,1.14309,0.37826,0.647185
12,18,1.90232,1.088,0.368423,0.650939
12,19,1.84076,1.02826,0.35439,0.653078
12,20,1.77396,0.959232,0.339856,0.655787
12,21,1.71725,0.892496,0.328823,0.659308
12,22,1.67022,0.82784,0.321836,0.662406
12,23,1.62448,0.759958,0.316374,0.66489
12,24,1.5814,0.694116,0.31142,0.667388
12,25,1.53607,0.630302,0.30496,0.669077
12,26,1.48774,0.566724,0.297195,0.669916
12,27,1.43766,0.502116,0.288972,0.670097
12,28,1.39126,0.437502,0.282073,0.670757
12,29,1.35175,0.376079,0.277733,0.671527
12,30,1.31687,0.320307,0.273784,0.672695
12,31,1.28307,0.274725,0.267959,0.672898
12,32,1.24745,0.238479,0.259562,0.671309
12,33,1.20847,0.206599,0.249079,0.668126
12,34,1.1727,0.177797,0.239188,0.665267
12,35,1.14684,0.1538,0.232446,0.663865
13,0,1.95668,2.63647,0.386354,0.361474
13,1,1.96838,2.59229,0.382465,0.369978
13,2,1.98506,2.51856,0.37605,0.384031
13,3,2.00352,2.42513,0.36827,0.401918
13,4,2.01933,2.32773,0.360823,0.42071
13,5,2.03018,2.23344,0.355378,0.439341
13,6,2.03675,2.13994,0.351655,0.458117
13,7,2.04047,2.04231,0.350028,0.478035
13,8,2.0424,1.9349,0.351018,0.500159
13,9,2.04279,1.81454,0.354706,0.524812
13,10,2.0439,1.68601,0.360982,0.551193
13,11,2.04701,1.56114,0.369627,0.576912
13,12,2.05246,1.45363,0.379251,0.599237
13,13,2.05607,1.36919,0.387254,0.616505
13,14,2.0492,1.30474,0.392111,0.628372
13,15,2.02584,1.24629,0.391598,0.637012
13,16,1.99856,1.1878,0.389806,0.645105
13,17,1.96568,1.13333,0.385571,0.651716
13,18,1.92509,1.08755,0.377319,0.655043
13,19,1.86849,1.03898,0.363685,0.655787
13,20,1.80665,0.971257,0.351041,0.65901
13,21,1.75292,0.897969,0.34251,0.663929
13,22,1.71233,0.826333,0.339205,0.669615
13,23,1.67627,0.754893,0.337888,0.675023
13,24,1.64219,0.688692,0.336371,0.67962
13,25,1.60151,0.62665,0.331158,0.682469
13,26,1.55404,0.565224,0.32277,0.684143
13,27,1.50523,0.501267,0.315037,0.68456
13,28,1.46087,0.432088,0.310203,0.686055
13,29,1.42645,0.364713,0.309011,0.689015
13,30,1.39643,0.307712,0.307278,0.691606
13,31,1.36295,0.264523,0.300938,0.692099
13,32,1.32577,0.2334,0.290744,0.69002
13,33,1.28492,0.206343,0.278691,0.685907
13,34,1.24503,0.180125,0.266699,0.681971
13,35,1.21394,0.158898,0.257338,0.67919
14,0,1.94249,2.56991,0.376497,0.370241
14,1,1.95447,2.52606,0.372863,0.378915
14,2,1.97171,2.45702,0.36759,0.392737
14,3,1.98895,2.37062,0.360881,0.409696
14,4,2.00301,2.27909,0.354631,0.427802
14,5,2.01261,2.18883,0.349586,0.445781
14,6,2.01871,2.10131,0.346467,0.463539
14,7,2.02292,2.00964,0.345297,0.482488
14,8,2.0242,1.90757,0.345808,0.50355
14,9,2.0229,1.796,0.348742,0.526295
14,10,2.0228,1.6816,0.353819,0.549711
14,11,2.02573,1.57281,0.361579,0.572077
14,12,2.03035,1.47203,0.370873,0.592807
14,13,2.03222,1.38358,0.378942,0.610569
14,14,2.02491,1.31578,0.383654,0.623103
14,15,2.0067,1.25632,0.384419,0.632672
14,16,1.98118,1.19982,0.382675,0.640629
14,17,1.95218,1.14968,0.379002,0.646831
14,18,1.91704,1.10213,0.373034,0.651168
14,19,1.87188,1.04988,0.36435,0.654404
14,20,1.81987,0.983615,0.355316,0.658862
14,21,1.77327,0.904868,0.350772,0.665466
14,22,1.74045,0.824491,0.351867,0.674161
14,23,1.7137,0.75035,0.354749,0.681599
14,24,1.68918,0.684591,0.356886,0.688003
14,25,1.65094,0.625888,0.352007,0.691077
14,26,1.60178,0.569504,0.342117,0.691804
14,27,1.55137,0.505171,0.333659,0.692449
14,28,1.50946,0.429795,0.330995,0.695564
14,29,1.48209,0.354891,0.334253,0.700935
14,30,1.46118,0.296084,0.336762,0.705491
14,31,1.42443,0.256288,0.328292,0.70527
14,32,1.38456,0.225864,0.316769,0.702898
14,33,1.34279,0.205764,0.302499,0.698456
14,34,1.30167,0.183943,0.289166,0.693807
14,35,1.26881,0.158438,0.279934,0.691395
15,0,1.92211,2.50612,0.366158,0.377686
15,1,1.94054,2.46171,0.363407,0.387575
15,2,1.95862,2.39676,0.359082,0.401177
15,3,1.97491,2.31661,0.353432,0.417382
15,4,1.98759,2.23241,0.348055,0.43434
15,5,1.99681,2.1503,0.343557,0.450925
15,6,2.00162,2.06817,0.340746,0.467727
15,7,2.00535,1.98031,0.340446,0.486165
15,8,2.006,1.88324,0.340669,0.506257
15,9,2.00312,1.78113,0.342399,0.526979
15,10,2.00076,1.6822,0.345069,0.547214
15,11,2.00082,1.59377,0.351007,0.565017
15,12,2.00145,1.5048,0.358369,0.582819
15,13,2.0002,1.41832,0.365347,0.59976
15,14,1.99243,1.34643,0.370086,0.613021
15,15,1.97643,1.28318,0.371612,0.623576
15,16,1.9531,1.22623,0.370236,0.631909
15,17,1.92625,1.17668,0.366935,0.6382
15,18,1.89487,1.12731,0.362611,0.643172
15,19,1.85693,1.07106,0.357209,0.648079
15,20,1.81623,1.00153,0.353041,0.654574
15,21,1.77834,0.920103,0.352178,0.662957
15,22,1.75283,0.834095,0.357012,0.67358
15,23,1.73623,0.754893,0.364097,0.684211
15,24,1.72543,0.685751,0.372188,0.693397
15,25,1.68162,0.625151,0.365534,0.696134
15,26,1.62939,0.578144,0.352398,0.695548
15,27,1.5777,0.517208,0.343054,0.695259
15,28,1.53859,0.43665,0.342404,0.699883
15,29,1.51444,0.355513,0.348143,0.706731
15,30,1.51597,0.286183,0.362493,0.716141
15,31,1.45911,0.255095,0.343043,0.712499
15,32,1.42252,0.214405,0.335164,0.711881
15,33,1.37891,0.210659,0.316718,0.705319
15,34,1.34094,0.19416,0.303978,0.700258
15,35,1.30361,0.183426,0.290131,0.694909
16,0,1.91785,2.44533,0.357457,0.386604
16,1,1.93223,2.4049,0.355054,0.395553
